# 11286 TypeInfoData record candidates (name ptr + plausible size/flags)
# 2081 registration sites found in code

## Constructors called (address: registrations)
  FFFFFFFF89F38245: 1
  FFFFFFFF932731BC: 1
  FFFFFFFFB327319C: 1
  FFFFFFFFBA3B887E: 1
  FFFFFFFFBA3B9133: 1
  FFFFFFFFBA3BD136: 1
  FFFFFFFFBA3BE42F: 1
  FFFFFFFFBA3C9329: 1
  FFFFFFFFBA3DB70B: 1
  FFFFFFFFBA3E7E7F: 1
  FFFFFFFFBA3F25F0: 1
  FFFFFFFFBA3F9073: 1
  FFFFFFFFBA3F9445: 1
  FFFFFFFFBA3FFF52: 1
  FFFFFFFFBA4039A7: 1
  FFFFFFFFBA408E88: 1
  FFFFFFFFBA40ED96: 1
  FFFFFFFFBA4150F8: 1
  FFFFFFFFBA41A390: 1
  FFFFFFFFC1F38275: 1
  FFFFFFFFC427317B: 1
  FFFFFFFFE93A794E: 1
  FFFFFFFFE93B2FD0: 1
  FFFFFFFFE93B890C: 1
  FFFFFFFFE93C3D94: 1
  FFFFFFFFE93D502C: 1
  FFFFFFFFE93DDCDA: 1
  FFFFFFFFE93E2E73: 1
  FFFFFFFFE93E3937: 1
  FFFFFFFFE93E5DCD: 1
  FFFFFFFFE93EA06E: 1
  FFFFFFFFE93EED3B: 1
  FFFFFFFFE93F916C: 1
  FFFFFFFFE93F9422: 1
  FFFFFFFFE94039E1: 1
  FFFFFFFFE9408FA6: 1
  FFFFFFFFE9410847: 1
  FFFFFFFFE9412B7E: 1
  FFFFFFFFE9416156: 1
  FFFFFFFFE941A6FB: 1
  FFFFFFFFF427314B: 1
  FFFFFFFFF9F382A5: 1
  00000000: 817
  0043C390: 273
  00500880: 941
  14227D2A: 1
  2427311B: 1
  31F382D5: 1
  3DF381F5: 1
  53227CFB: 1
  693A79A4: 1
  693F9195: 1
  73227CDB: 1

## Record layout by flags byte (count, of which followed by a pointer into .data)
  flags 0x00: 632 records, 0 with trailing pointer
  flags 0x29: 281 records, 281 with trailing pointer
  flags 0x35: 960 records, 0 with trailing pointer
  flags 0x48: 208 records, 0 with trailing pointer

## Registrations (site  record  object  ctor  size  flags  module  misc  extra  name)
013D92FF  01C081BC  01C08524  00500880    116  0x35  015175E0  00010404     -      AutoEndingEnumeratedSwitchNodeData
013D92CF  01C081A4  01C084EC  00500880     16  0x35  015175E0  00010104     -      AutoEndingEnumeratedSwitchNodeGroupData
013D598F  01C07738  01C079B4  00500880    100  0x35  015175E0  00010404     -      AutoEndingLoopNodeData
0139D10F  01BFBEB8  01BFCB4C  00500880    144  0x35  01517300  00010510     -      AutoTeamEntityData
013C0F40  01C2E238  00000000  00000000      0  0x00  01BF1354  00000000     -      AutoTriggerEvent
013ECAB0  01C3D4A8  00000000  00000000      0  0x48  01BF12DC  01BF1688     -      AuxAssets
013B54FF  01C01560  01C017C0  00500880    200  0x35  01517300  00011304     -      AwardData
013B55DF  01C015DC  01C018B4  00500880     88  0x35  01517300  00010104     -      AwardDataTree
013B557F  01C015AC  01C01844  00500880    204  0x35  01517300  00010104     -      AwardStarData
013B554F  01C01594  01C0180C  00500880     28  0x35  01517300  00010104     -      AwardStarNameData
013B5520  01C01578  01C017F8  0043C390     16  0x29  01517300  00010204  01C29B70  AwardStarNameInstance
013B55AF  01C015C4  01C0187C  00500880     68  0x35  01517300  00010404     -      AwardableTreeBase
013B55D0  01C29BB8  00000000  00000000      0  0x48  01BF12DC  01C017C0     -      Awards
013CC940  01C31F58  00000000  00000000      0  0x00  01BF13F4  00000000     -      AwareForgetTime
013A3BEF  01BFDFB4  01BFE314  00500880     28  0x35  01517300  00010304     -      AxesInputActionData
013A3BE0  01C20600  00000000  00000000      0  0x00  01C00F1C  00000000     -      Axis
013F3110  01C40EE0  00000000  00000000      0  0x00  01562ADC  00000000     -      Axis
0138B9AF  01BF911C  01BF94E8  FFFFFFFFE93A794E    192  0x35  01517300  00010510     -      BangerEntityBaseData
0138B9DC  01BF9134  01BF9520  00500880    192  0x35  01517300  00010010     -      BangerEntityData
013AD700  01C24398  00000000  00000000      0  0x00  01BF13E4  00000000     -      BangerIncludeDistance
013A0BAF  01BFCED4  01BFD2AC  00500880     40  0x35  01517300  00010704     -      BangerSpawnImpulseParams
013CAD70  01C310D0  00000000  00000000      0  0x00  01C05700  00000000     -      Base
013D2A1F  01C06C4C  01C06F0C  00500880     28  0x35  015175E0  00010104     -      BaseAnimationAsset
013CFF70  01C069F8  01C06AC4  0043C390     12  0x29  015175E0  00010304  01C33CB0  BaseAnimationControlData
0140194F  01C12ABC  01C12CB4  00500880     64  0x35  01541C70  00010110     -      BaseEmitterData
013D9ECC  01C087FC  01C088BC  00500880     12  0x35  015175E0  00010004     -      BaseExpressionData
013D586F  01C076A8  01C07864  00500880    120  0x35  015175E0  00010304     -      BaseHandsIkNodeData
013F5F60  01C0F058  01C0F230  0043C390     28  0x29  0153DF24  00010204  01C416D8  BaseHavokParams
013D2CEF  01C06DD8  01C07220  00500880     48  0x35  015175E0  00010204     -      BaseInfluenceMapData
013D719F  01C07DB4  01C07EE4  00500880     84  0x35  015175E0  00010A04     -      BaseNodeData
013D642F  01C07B3C  01C07C00  00500880     28  0x35  015175E0  00010204     -      BaseParameter
013D3C6C  01C075BC  01C075EC  00500880     12  0x35  015175E0  00010004     -      BasePreprocessorData
013A7DC0  01C21200  00000000  00000000      0  0x48  01BF12DC  01C06B24     -      BaseSetAnimTrees
013FB5FF  01C11620  01C1170C  00500880     72  0x35  01540CDC  00010404     -      BaseShaderAsset
013D2B9C  01C06D30  01C07098  00500880     24  0x35  015175E0  00010004     -      BaseSkeletonAsset
013AD27F  01BFF484  01BFF80C  00500880     64  0x35  01517300  00010104     -      BehaviourData
013AD1C0  01BFF3FC  01BFF780  0043C390     24  0x29  01517300  00010204  01C23108  BehaviourMappingData
013AE830  01C00060  01C000C4  0043C390     16  0x29  01517300  00010204  01C25790  BehaviourSetting
013CC99F  01C05CF8  01C05D74  00500880    188  0x35  01517300  00012C04     -      BehaviourTemplateData
013AD6A0  01C24290  00000000  00000000      0  0x00  01BFFC38  00000000     -      BehaviourTestTraversalConstants
013AE850  01C257D8  00000000  00000000      0  0x48  01BF12DC  01C000C4     -      Behaviours
0139709F  01BFB40C  01BFB66C  00500880     32  0x35  01517300  00010504     -      BigWorldSetting
013970CF  01BFB424  01BFB6A4  00500880     44  0x35  01517300  00010104     -      BigWorldSettingsAsset
013FA000  01C439A0  00000000  00000000      0  0x00  01C1169C  00000000     -      BillboardShader
013C8A40  01C04EBC  01C05078  0043C390     16  0x29  01517300  00010204  01C306E0  BinarySetting
013FA7D0  01C44120  00000000  00000000      0  0x00  01BF1414  00000000     -      Bink
013FA7DF  01C111B0  01C1137C  00500880     40  0x35  01540CDC  00010204     -      BinkMemoryAsset
0139CC90  01C1C1D8  00000000  00000000      0  0x00  01C11344  00000000     -      BinkMovie
013FA7AF  01C11198  01C11344  00500880     36  0x35  01540CDC  00010404     -      BinkTextureAsset
013918AF  01BF9DF4  01BFA848  00500880     36  0x35  01517300  00010204     -      BinocularsWeaponEffectsData
